Symbol,Interval,Time,Open Price,Close Price,High Price,Low Price,Volume
XRPUSDT,1h,2023-06-11 22:00:00,0.5219,0.5249,0.5293,0.5196,16862242.0
XRPUSDT,1h,2023-06-11 23:00:00,0.525,0.5235,0.5285,0.5228,12843237.0
XRPUSDT,1h,2023-06-12 00:00:00,0.5235,0.5229,0.5259,0.5186,9888576.0
XRPUSDT,1h,2023-06-12 01:00:00,0.5229,0.5174,0.5236,0.5138,13377188.0
XRPUSDT,1h,2023-06-12 02:00:00,0.5174,0.5208,0.5224,0.5173,8766441.0
XRPUSDT,1h,2023-06-12 03:00:00,0.5209,0.5187,0.5231,0.5166,19165012.0
XRPUSDT,1h,2023-06-12 04:00:00,0.5187,0.5196,0.5206,0.5162,15584604.0
XRPUSDT,1h,2023-06-12 05:00:00,0.5196,0.5125,0.521,0.5086,28522501.0
XRPUSDT,1h,2023-06-12 06:00:00,0.5124,0.5142,0.5148,0.5116,14289648.0
XRPUSDT,1h,2023-06-12 07:00:00,0.5142,0.5163,0.5182,0.5139,12576837.0
XRPUSDT,1h,2023-06-12 08:00:00,0.5164,0.5151,0.5179,0.5147,10702503.0
XRPUSDT,1h,2023-06-12 09:00:00,0.5151,0.5133,0.5162,0.5113,16472988.0
XRPUSDT,1h,2023-06-12 10:00:00,0.5133,0.5126,0.5165,0.5121,11363753.0
XRPUSDT,1h,2023-06-12 11:00:00,0.5125,0.5159,0.5162,0.5113,15810860.0
XRPUSDT,1h,2023-06-12 12:00:00,0.5159,0.5182,0.521,0.5153,18338158.0
XRPUSDT,1h,2023-06-12 13:00:00,0.5182,0.5218,0.5226,0.5179,12945473.0
XRPUSDT,1h,2023-06-12 14:00:00,0.5217,0.5189,0.5231,0.5174,13885299.0
XRPUSDT,1h,2023-06-12 15:00:00,0.5188,0.5199,0.5207,0.5171,11331847.0
XRPUSDT,1h,2023-06-12 16:00:00,0.5198,0.5172,0.5199,0.5147,14694683.0
XRPUSDT,1h,2023-06-12 17:00:00,0.5172,0.5158,0.5182,0.5124,13228375.0
XRPUSDT,1h,2023-06-12 18:00:00,0.5158,0.5146,0.5159,0.513,12161053.0
XRPUSDT,1h,2023-06-12 19:00:00,0.5146,0.5183,0.5188,0.5126,13048574.0
XRPUSDT,1h,2023-06-12 20:00:00,0.5183,0.5189,0.522,0.5123,24807172.0
XRPUSDT,1h,2023-06-12 21:00:00,0.5188,0.5222,0.523,0.5172,16256858.0
XRPUSDT,1h,2023-06-12 22:00:00,0.5222,0.5222,0.5234,0.5193,13303802.0
XRPUSDT,1h,2023-06-12 23:00:00,0.5222,0.5251,0.528,0.5211,15659644.0
XRPUSDT,1h,2023-06-13 00:00:00,0.5251,0.5274,0.5275,0.5244,9416187.0
